,index,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT,SIRNA_HUE,IF_488_Intensity_BGS,IF_488_FC
95,95,G18,2762.491217518092,2098.5004225321254,1245.549541892019,1199.8359375,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1152,250822_PTEFB_SIRNA,HEXIM1,1858.7444943580213,2.5321607182361965
96,96,G19,1772.9350430235752,994.8812664384328,1114.0532485291008,1591.4397715472483,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3852,250822_PTEFB_SIRNA,HEXIM2,755.1253382643287,1.0287044425426313
97,97,G20,1770.8730224380438,942.3213229807874,1138.9228443855893,1495.321125109874,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3413,250822_PTEFB_SIRNA,HEXIM2,702.5653948066832,0.9571022268641755
98,98,G21,1576.9817888482146,884.524525973974,1269.3932284002071,1453.1048906048907,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3108,250822_PTEFB_SIRNA,HEXIM2,644.7685977998699,0.8783658650539574
99,99,G22,1730.896353557188,883.759351348074,1031.2011986934795,1677.0493482309125,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3222,250822_PTEFB_SIRNA,LARP7,644.0034231739698,0.8773234705042081
100,100,H03,1785.59871032465,961.6898538035736,1137.7094171549966,1664.5769593956563,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2118,250822_PTEFB_SIRNA,Control,721.9339256294694,0.9834879044375449
101,101,H04,1815.4276521611216,1025.584562147654,1263.1385222772935,1625.5514764565044,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2506,250822_PTEFB_SIRNA,Control,785.8286339735498,1.070531428204871
102,102,H05,1642.2917730732581,900.3861754282392,1154.4250102009778,1635.9070492825952,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3206,250822_PTEFB_SIRNA,Control,660.630247254135,0.8999741311693036
103,104,H07,1732.3748924553743,919.6192156516739,1141.226721296835,1649.5236363636363,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3025,250822_PTEFB_SIRNA,Control,679.8632874775698,0.926175230402611
104,105,H08,1668.9093885054515,900.3003403212076,1158.7222537507457,1589.9901426718548,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3855,250822_PTEFB_SIRNA,Control,660.5444121471035,0.8998571983219269
105,106,H09,1675.6779380363216,903.9697217899111,1170.185867389144,1566.2540931989925,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3176,250822_PTEFB_SIRNA,Control,664.2137936158069,0.9048559830626365
106,107,H10,1675.140725280946,906.3406484862948,1136.9203164497644,1632.173031340532,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3797,250822_PTEFB_SIRNA,Control,666.5847203121906,0.9080858876916069
107,108,H11,1720.3521346152074,911.6282000380239,1206.9256761214876,1574.202930005426,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3686,250822_PTEFB_SIRNA,Control,671.8722718639198,0.9152890995238828
108,109,H12,1679.7679426260922,947.8165492785478,1168.0961442979929,1573.212319433088,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3669,250822_PTEFB_SIRNA,Control,708.0606211044436,0.9645883532313249
109,110,H13,1649.2760627986665,863.6002161440867,1186.0631628194371,1566.780897063569,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3099,250822_PTEFB_SIRNA,Control,623.8442879699826,0.8498607555199308
110,111,H14,1692.6645797998603,944.2916459715262,1190.4801080720283,1555.6728888888888,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3375,250822_PTEFB_SIRNA,Control,704.5357177974221,0.9597863905534456
111,112,H15,1738.4163282289942,929.7728542663921,1267.8209157123495,1527.4338167232336,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3241,250822_PTEFB_SIRNA,Control,690.0169260922879,0.9400074945601629
112,113,H16,1633.5371862046736,911.5691706939701,1119.867425990057,1615.884433305486,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3591,250822_PTEFB_SIRNA,Control,671.813242519866,0.9152086840678102
113,114,H17,1629.6591258394471,938.8474993288734,1208.194937677578,1557.388085106383,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3525,250822_PTEFB_SIRNA,Control,699.0915711547692,0.9523698498106555
114,115,H18,1618.9527636521611,958.0071166024011,1062.6504892226176,1603.046145638837,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3749,250822_PTEFB_SIRNA,Control,718.2511884282969,0.9784709252321179
115,117,H20,159.99671089507726,924.7327591495006,1183.7675523987357,1607.6292641669015,HCT116,No transfection,No primary,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3547,250822_PTEFB_SIRNA,Control,684.9768309753964,0.933141391709607
116,119,H22,158.21413392527631,942.3164065674466,1036.3764161186166,1581.2397974381888,HCT116,No transfection,No primary,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3357,250822_PTEFB_SIRNA,Control,702.5604783933425,0.957095529252549
117,0,C03,2171.251279781964,773.8257154883046,1043.0845165783583,1503.8214781058055,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,5047,251010_PTEFB_SIRNA,Control,574.3996727941768,1.3437899764761776
118,1,C04,2048.804295327934,740.7533201192244,1066.7047931666434,1488.1949016459253,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4982,251010_PTEFB_SIRNA,Control,541.3272774250967,1.266418147242995
119,2,C05,2105.2312376436807,727.0042036203268,952.2020965874783,1511.9876592356688,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,5024,251010_PTEFB_SIRNA,Control,527.5781609261991,1.2342525214397186
120,3,C06,2048.7162525238073,703.1492214586897,1081.877085790832,1497.5152757842936,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4877,251010_PTEFB_SIRNA,Control,503.7231787645619,1.178444540627528
121,4,C07,2076.9827986209866,697.7007576944593,1124.8338119841803,1570.8295531102629,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4453,251010_PTEFB_SIRNA,Control,498.2747150003315,1.1656980309403784
122,5,C08,2033.9082317570885,709.8527554809365,975.0197645427512,1482.582448537378,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4615,251010_PTEFB_SIRNA,Control,510.4267127868087,1.1941272477263012
123,6,C09,2091.5972633653982,685.6592478894255,948.7921873163162,1520.4905699916178,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4772,251010_PTEFB_SIRNA,Control,486.2332051952977,1.137527297313512
124,7,C10,2051.428614444559,703.2710009534926,1014.3235740240764,1474.5754919150595,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,5133,251010_PTEFB_SIRNA,Control,503.84495825936483,1.178729439927105
125,8,C11,2082.413252108089,681.2528530606467,999.2435427379189,1532.8275785745905,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4518,251010_PTEFB_SIRNA,Control,481.8268103665189,1.1272186751401996
126,9,C12,2103.7137139033107,689.3936550725116,1050.4076771063844,1486.193476044852,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4905,251010_PTEFB_SIRNA,Control,489.9676123783838,1.146263825515731
127,10,C13,1991.7704068474275,681.4631405542835,919.5946589744594,1489.444131266358,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4967,251010_PTEFB_SIRNA,Control,482.03709786015577,1.127710636120527
128,11,C14,2008.6102864006998,658.6820808751855,1015.5711709221916,1518.2560770156438,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4155,251010_PTEFB_SIRNA,Control,459.25603818105776,1.07441506319417
129,12,C15,2128.3546625093186,674.6860169436454,956.8386860429075,1472.3634759594177,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4534,251010_PTEFB_SIRNA,Control,475.25997424951765,1.1118557684932278
130,13,C16,1956.4035597717166,668.8639081622102,967.7458577254116,1490.49142030184,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4837,251010_PTEFB_SIRNA,Control,469.43786546808246,1.0982351280350116
131,14,C17,1939.451126778774,649.2311217011206,974.0043594706406,1524.1197916666667,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4800,251010_PTEFB_SIRNA,Control,449.80507900699286,1.0523048413265041
132,15,C18,1930.0299367915522,659.9439372128634,1006.9848202036695,1535.821554404145,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4825,251010_PTEFB_SIRNA,Control,460.5178945187356,1.0773671364258204
133,16,C19,2002.2587360281532,635.014090105359,1001.6935800958688,1495.7816700610997,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4910,251010_PTEFB_SIRNA,Control,435.5880474112312,1.019044542864469
134,17,C20,1951.4461631173124,646.0016579104273,1084.7925379546891,1520.4181977252842,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4572,251010_PTEFB_SIRNA,Control,446.5756152162995,1.0447496123163347
135,18,C21,1918.773666625697,636.1519459638604,954.422909204426,1508.1890230015943,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4391,251010_PTEFB_SIRNA,Control,436.7259032697326,1.0217065208734237
136,19,C22,1918.5421384581678,703.1695596719106,1073.0463554866228,1487.7323681489142,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4835,251010_PTEFB_SIRNA,Control,503.74351697778286,1.1784921212379638
137,20,D03,2070.357098592744,560.715459686801,1302.0754819327794,1475.1310344827587,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2900,251010_PTEFB_SIRNA,HEXIM2,361.2894169926732,0.845225232806919
138,21,D04,2049.449024519367,995.925509779975,1256.3765558472503,1536.7934121016829,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2793,251010_PTEFB_SIRNA,HEXIM1,796.4994670858472,1.8633854628293052
139,22,D05,2777.5923842755997,346.60140746373935,1381.6126889917898,1416.8430583501006,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2982,251010_PTEFB_SIRNA,INTS8 pool,147.17536476961155,0.34431213896686286
140,23,D06,1926.1280830904038,1065.1635259411403,1874.55457362439,985.617050067659,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,739,251010_PTEFB_SIRNA,SPT5 pool,865.7374832470125,2.0253656249277068
141,24,D07,2105.1957402996527,685.2943665757547,1388.667171287514,1633.8621229925577,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2553,251010_PTEFB_SIRNA,LARP7,485.8683238816269,1.1366736689513488
142,25,D08,1267.885323213164,1055.4326313712443,1376.6561879867477,1199.8492462311558,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,199,251010_PTEFB_SIRNA,POLR2B,856.0065886771165,2.0026005030021263
143,26,D09,2251.2720290345287,1257.2206330021816,1559.9404535884396,1532.5181818181818,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1650,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,1057.7945903080538,2.4746771889893355
144,27,D10,2153.519715952971,740.2092151648213,1481.2867052428496,1670.657486229344,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1997,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,540.7831724706936,1.2651452308077866
145,28,D11,2450.837677649513,1221.7084730173756,1678.9370649353987,1540.196734059098,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1286,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1022.2824303232478,2.3915976071391896
146,29,D12,1816.670073775293,513.6470099326604,1103.9508412769558,1768.9255827014883,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3561,251010_PTEFB_SIRNA,LARP7,314.2209672385326,0.7351100743490363
147,30,D13,2422.9390470573003,821.5099652326319,1550.8346238318495,1637.2865979381443,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,970,251010_PTEFB_SIRNA,LARP7,622.0839225385041,1.4553457796515294
148,31,D14,1917.5175418690758,582.0147013257356,1135.5524075494168,1587.0718861209964,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4215,251010_PTEFB_SIRNA,LARP7,382.5886586316078,0.8950541390138352
149,32,D15,1990.766207805639,846.7912695830339,1132.1979923864014,1809.9201759899433,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3182,251010_PTEFB_SIRNA,HEXIM1,647.3652268889061,1.5144905963834971
150,33,D16,2206.991364271473,1373.167026128427,1657.990324182835,1345.9242618741978,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,779,251010_PTEFB_SIRNA,HEXIM1,1173.7409834342993,2.7459301305756116
151,34,D17,3170.6620191322663,1117.3892273934216,1406.97493878959,1205.0340798442064,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1027,251010_PTEFB_SIRNA,HEXIM1,917.9631846992938,2.1475460115992715
152,35,D18,2071.294654233394,532.4872734120179,1124.5952056198787,1597.5200809014736,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3461,251010_PTEFB_SIRNA,Control,333.0612307178901,0.7791862784571866
153,36,D19,1875.1226593162526,610.7270658809988,1053.4499314107088,1649.3673238159981,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4413,251010_PTEFB_SIRNA,HEXIM2,411.301023186871,0.9622258132291129
154,37,D20,1945.1013813025545,577.943111426979,1109.505671981747,1496.0163787300876,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4457,251010_PTEFB_SIRNA,HEXIM2,378.51706873285127,0.885528782448684
155,38,D21,2084.087867354916,612.5367601044168,1628.7934733259428,1424.7446682464456,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1688,251010_PTEFB_SIRNA,HEXIM2,413.110717410289,0.9664595359714783
156,39,D22,1986.9275833026556,656.7338281999066,1009.9490183597553,1534.1986388770736,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4702,251010_PTEFB_SIRNA,Control,457.30778550577884,1.0698571873096885
157,40,E03,2012.074955025062,638.2746888219439,1100.5165899145993,1539.7099254426842,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4292,251010_PTEFB_SIRNA,Control,438.8486461278161,1.0266726110549393
158,41,E04,2123.4953141493584,560.5904994909453,1124.4864039812733,1509.6420118343194,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3380,251010_PTEFB_SIRNA,HEXIM2,361.1644567968175,0.8449328923572239
159,42,E05,2023.5143432249463,1054.7614070357577,1392.667537115591,1457.7069099378882,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2576,251010_PTEFB_SIRNA,HEXIM1,855.3353643416299,2.001030194771263
160,43,E06,2676.455649114654,339.10444869550787,1289.76370997646,1486.0618811881188,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2828,251010_PTEFB_SIRNA,INTS8 pool,139.67840600138007,0.3267732396186131
161,44,E07,1795.524203824295,1102.5087876175267,1813.9510322174388,945.8399071925754,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,431,251010_PTEFB_SIRNA,SPT5 pool,903.0827449233989,2.1127336905560976
162,45,E08,2208.0595442292833,709.4114578109153,1434.785094300351,1676.7698098256735,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2524,251010_PTEFB_SIRNA,LARP7,509.9854151167875,1.1930948457008403
163,46,E09,1232.6426193326854,1096.1635034525816,1302.099882397227,1156.8522727272727,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,176,251010_PTEFB_SIRNA,POLR2B,896.7374607584538,2.0978890977357922
164,47,E10,2428.846731398262,1328.4646355543612,1709.9993828662841,1290.4138309549944,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,911,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,1129.0385928602334,2.641350293185144
165,48,E11,2166.6403405915507,725.5056972359333,1528.2498837791752,1726.6632478632478,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1755,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,526.0796545418056,1.2307468128636012
166,49,E12,2407.346132360385,1182.2098836454409,1606.8905896914462,1596.5597897503285,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1522,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,982.7838409513131,2.2991918990635627
167,50,E13,1779.363564521611,520.6351662486126,1091.6917195518888,1736.062774122807,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3648,251010_PTEFB_SIRNA,LARP7,321.2091235544848,0.7514586463559535
168,51,E14,2377.396798012881,830.2279119613111,1581.1751118030247,1688.6969130028065,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1069,251010_PTEFB_SIRNA,LARP7,630.8018692671833,1.4757411419477233
169,52,E15,1696.077299301749,559.3112234484124,1036.985533556498,1596.8007537688443,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3980,251010_PTEFB_SIRNA,LARP7,359.88518075428465,0.8419400662737074
170,53,E16,1836.1512033138517,818.2839198010545,1089.5486456573576,1888.8428949691086,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3399,251010_PTEFB_SIRNA,HEXIM1,618.8578771069267,1.447798547785045
171,54,E17,2117.242353689798,1323.0525141883977,1564.5456827898263,1287.5340632603406,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,822,251010_PTEFB_SIRNA,HEXIM1,1123.62647149427,2.6286888053962043
172,55,E18,3178.469780749326,1126.8186025802177,1335.6406741339765,1201.3697996918336,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,649,251010_PTEFB_SIRNA,HEXIM1,927.3925598860899,2.1696057384072813
173,56,E19,1981.0549104048264,508.91452874613395,1150.2146709703397,1586.8457142857144,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3675,251010_PTEFB_SIRNA,Control,309.4884860520061,0.724038583393304
174,57,E20,1882.098368430241,577.3730034829413,962.3922244645241,1578.8688591983555,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4865,251010_PTEFB_SIRNA,HEXIM2,377.9469607888135,0.8841950328367097
175,58,E21,1796.117058957262,577.636186106219,1070.9633705987076,1436.847684729064,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,5075,251010_PTEFB_SIRNA,HEXIM2,378.21014341209127,0.8848107403099104
176,59,E22,1932.9116949493955,590.9066443087354,1503.5324546808117,1333.0828157349897,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1449,251010_PTEFB_SIRNA,HEXIM2,391.4806016146076,0.915856560076903
177,60,F03,1974.5768801505358,565.6911119998531,1494.2194224395355,1328.826388888889,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1584,251010_PTEFB_SIRNA,HEXIM2,366.2650693057253,0.8568656149683236
178,61,F04,1909.787948309445,605.1901602640513,997.2493559025311,1493.5308919803601,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4888,251010_PTEFB_SIRNA,Control,405.76411756992354,0.9492723966079744
179,62,F05,1974.7990358456873,525.563022805184,1148.3336002274568,1456.4300549786194,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3274,251010_PTEFB_SIRNA,HEXIM2,326.13698011105623,0.7629872118476786
180,63,F06,1977.9310042997365,995.5099063403019,1327.161007659493,1461.5701881331404,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2073,251010_PTEFB_SIRNA,HEXIM1,796.0838636461741,1.8624131716479662
181,64,F07,2516.8482984896477,338.2188513562481,1269.9209909529422,1433.890052356021,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3056,251010_PTEFB_SIRNA,INTS8 pool,138.79280866212028,0.32470141248489937
182,65,F08,1791.127126127551,1031.7396158507242,1655.1443515638596,957.8076923076923,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,520,251010_PTEFB_SIRNA,SPT5 pool,832.3135731565965,1.9471714380549083
183,66,F09,2020.8141908897296,663.8470359793191,1296.7714788729645,1603.0579606440072,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2795,251010_PTEFB_SIRNA,LARP7,464.42099328519134,1.0864983132839925
184,67,F10,1161.6523801929127,1021.3066989905789,1231.4834558879777,1213.128205128205,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,156,251010_PTEFB_SIRNA,POLR2B,821.8806562964511,1.9227639570515265
185,68,F11,2046.570458747646,1155.2761513254802,1434.8235149349794,1487.8979942693409,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1745,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,955.8501086313524,2.236181279045984
186,69,F12,2117.0582102731714,696.2412908678915,1416.7636076608958,1593.564429201372,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2041,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,496.81524817376373,1.1622836541824655
187,70,F13,2129.675915543622,952.4494931252109,1386.6014493999494,1566.1215242018538,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1942,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,753.0234504310831,1.7616746886681962
188,71,F14,1690.021344807717,508.35982520450847,1022.658648929608,1685.8177023618437,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4361,251010_PTEFB_SIRNA,LARP7,308.93378251038064,0.7227408718964883
189,72,F15,2427.9255001198158,807.7221410798477,1571.072775438815,1560.4349959116926,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1223,251010_PTEFB_SIRNA,LARP7,608.2960983857199,1.42308959850888
190,73,F16,1747.3559644176698,565.5894137771,1064.3357764424577,1595.9426767063396,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4117,251010_PTEFB_SIRNA,LARP7,366.1633710829723,0.8566276951733902
191,74,F17,1772.5520506938265,776.4609272378297,1075.3331366540754,1782.0978464419475,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4272,251010_PTEFB_SIRNA,HEXIM1,577.0348845437019,1.3499549715181802
192,75,F18,2155.783304617562,1265.9502119803917,1590.0140442684458,1376.9347408829174,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1042,251010_PTEFB_SIRNA,HEXIM1,1066.524169286264,2.495099764567611
